symbol,exchange,symbol_on_exchange,base_asset,quote_asset,expire_at,has_buy_sell_data,is_perpetual,margined,oi_lq_vol_denominated_in,has_long_short_ratio_data,has_ohlcv_data
1000BONKUSDC_PERP.A,A,1000BONKUSDC,1000BONK,USDC,,True,True,STABLE,BASE_ASSET,True,True
TAIKOUSDT.6,6,TAIKOUSDT,TAIKO,USDT,,True,True,STABLE,BASE_ASSET,True,True
BENDOGUSDT.6,6,BENDOGUSDT,BENDOG,USDT,,True,True,STABLE,BASE_ASSET,True,True
MASAUSDT.6,6,MASAUSDT,MASA,USDT,,True,True,STABLE,BASE_ASSET,True,True
PRCLUSDT.6,6,PRCLUSDT,PRCL,USDT,,True,True,STABLE,BASE_ASSET,True,True
CLOUDUSDT.6,6,CLOUDUSDT,CLOUD,USDT,,True,True,STABLE,BASE_ASSET,True,True
UXLINKUSDT.6,6,UXLINKUSDT,UXLINK,USDT,,True,True,STABLE,BASE_ASSET,True,True
BANANAUSDT.6,6,BANANAUSDT,BANANA,USDT,,True,True,STABLE,BASE_ASSET,True,True
AEROUSDT.6,6,AEROUSDT,AERO,USDT,,True,True,STABLE,BASE_ASSET,True,True
ff_ethusd_240927.K,K,ff_ethusd_240927,ETH,USD,2024-09-27 08:00:00,True,False,STABLE,BASE_ASSET,False,True
BTC-27SEP24.2,2,BTC-27SEP24,BTC,USD,2024-09-27 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
BOBA_USDT.Y,Y,BOBA_USDT,BOBA,USDT,,True,True,STABLE,BASE_ASSET,False,True
GPT_USDT.Y,Y,GPT_USDT,GPT,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_UNI_USDT.W,W,PERP_UNI_USDT,UNI,USDT,,True,True,STABLE,BASE_ASSET,False,True
ONDO-PERP.V,V,ONDO-PERP,ONDO,USDC,,True,True,STABLE,BASE_ASSET,False,True
MEWUSDT_PERP.0,0,MEWUSDT,MEW,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_GAS_USDT.W,W,PERP_GAS_USDT,GAS,USDT,,True,True,STABLE,BASE_ASSET,False,True
SSVUSDT_PERP.4,4,SSV-USDT,SSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOGEUSDT_PERP.F,F,DOGEF0:USTF0,DOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
JUP-PERP.V,V,JUP-PERP,JUP,USDC,,True,True,STABLE,BASE_ASSET,False,True
XRP_USDC-PERPETUAL.2,2,XRP_USDC-PERPETUAL,XRP,USDC,,True,True,STABLE,BASE_ASSET,False,True
ZIL_USDT.Y,Y,ZIL_USDT,ZIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_ldousd.K,K,pf_ldousd,LDO,USD,,True,True,STABLE,BASE_ASSET,False,True
LUNAUSDT_PERP.4,4,LUNA-USDT,LUNA,USDT,,True,True,STABLE,BASE_ASSET,False,True
LDO-PERP.V,V,LDO-PERP,LDO,USDC,,True,True,STABLE,BASE_ASSET,False,True
pf_bondusd.K,K,pf_bondusd,BOND,USD,,True,True,STABLE,BASE_ASSET,False,True
MANA_USDT.Y,Y,MANA_USDT,MANA,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_MAX_USDT.W,W,PERP_MAX_USDT,MAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
ff_solusd_241227.K,K,ff_solusd_241227,SOL,USD,2024-12-27 08:00:00,True,False,STABLE,BASE_ASSET,False,True
EGLD_USDT.Y,Y,EGLD_USDT,EGLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZEROUSDT_PERP.3,3,ZERO-USDT-SWAP,ZERO,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_trbusd.K,K,pf_trbusd,TRB,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_thetausd.K,K,pf_thetausd,THETA,USD,,True,True,STABLE,BASE_ASSET,False,True
DODO_USDT.Y,Y,DODO_USDT,DODO,USDT,,True,True,STABLE,BASE_ASSET,False,True
FOXY_USDT.Y,Y,FOXY_USDT,FOXY,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_WLD_USDT.W,W,PERP_WLD_USDT,WLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
IQ_USDT.Y,Y,IQ_USDT,IQ,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_MON_USDT.W,W,PERP_MON_USDT,MON,USDT,,True,True,STABLE,BASE_ASSET,False,True
CEL_USDT.Y,Y,CEL_USDT,CEL,USDT,,True,True,STABLE,BASE_ASSET,False,True
RDNTUSDT_PERP.3,3,RDNT-USDT-SWAP,RDNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
SOL_USDT.Y,Y,SOL_USDT,SOL,USDT,,True,True,STABLE,BASE_ASSET,False,True
XVS_USDT.Y,Y,XVS_USDT,XVS,USDT,,True,True,STABLE,BASE_ASSET,False,True
APEUSDT_PERP.0,0,APEUSDT,APE,USDT,,True,True,STABLE,BASE_ASSET,False,True
FTT_USDT.Y,Y,FTT_USDT,FTT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_tiausd.K,K,pf_tiausd,TIA,USD,,True,True,STABLE,BASE_ASSET,False,True
JUP_USDT.Y,Y,JUP_USDT,JUP,USDT,,True,True,STABLE,BASE_ASSET,False,True
WOO_USDT.Y,Y,WOO_USDT,WOO,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_bnxusd.K,K,pf_bnxusd,BNX,USD,,True,True,STABLE,BASE_ASSET,False,True
AGI_USDT.Y,Y,AGI_USDT,AGI,USDT,,True,True,STABLE,BASE_ASSET,False,True
VENOM_USDT.Y,Y,VENOM_USDT,VENOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
FILUSD_PERP.3,3,FIL-USD-SWAP,FIL,USD,,True,True,COIN,QUOTE_ASSET,False,True
OMUSDT_PERP.3,3,OM-USDT-SWAP,OM,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_1000000MOG_USDT.W,W,PERP_1000000MOG_USDT,1000000MOG,USDT,,True,True,STABLE,BASE_ASSET,False,True
TLM_USDT.Y,Y,TLM_USDT,TLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
TIAPERP.6,6,TIAPERP,TIA,USDC,,True,True,STABLE,BASE_ASSET,False,True
GMTUSDT_PERP.4,4,GMT-USDT,GMT,USDT,,True,True,STABLE,BASE_ASSET,False,True
MOG_USDT.Y,Y,MOG_USDT,MOG,USDT,,True,True,STABLE,BASE_ASSET,False,True
SUIUSDT_PERP.3,3,SUI-USDT-SWAP,SUI,USDT,,True,True,STABLE,BASE_ASSET,False,True
FXSUSDT_PERP.3,3,FXS-USDT-SWAP,FXS,USDT,,True,True,STABLE,BASE_ASSET,False,True
LINK_USDT.Y,Y,LINK_USDT,LINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_APT_USDT.W,W,PERP_APT_USDT,APT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_badgerusd.K,K,pf_badgerusd,BADGER,USD,,True,True,STABLE,BASE_ASSET,False,True
AAVEUSDT_PERP.0,0,AAVEUSDT,AAVE,USDT,,True,True,STABLE,BASE_ASSET,False,True
APEUSDT_PERP.3,3,APE-USDT-SWAP,APE,USDT,,True,True,STABLE,BASE_ASSET,False,True
PEOPLEUSDT_PERP.4,4,PEOPLE-USDT,PEOPLE,USDT,,True,True,STABLE,BASE_ASSET,False,True
ONDOUSDT_PERP.3,3,ONDO-USDT-SWAP,ONDO,USDT,,True,True,STABLE,BASE_ASSET,False,True
BEERUSDT_PERP.4,4,BEER-USDT,BEER,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_BTC_USDT.W,W,PERP_BTC_USDT,BTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
STGUSDT_PERP.F,F,STGF0:USTF0,STG,USDT,,True,True,STABLE,BASE_ASSET,False,True
XLM-USD.8,8,XLM-USD,XLM,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_icpusd.K,K,pf_icpusd,ICP,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_CHZ_USDT.W,W,PERP_CHZ_USDT,CHZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
MPEPE-PERP.V,V,MPEPE-PERP,MPEPE,USDC,,True,True,STABLE,BASE_ASSET,False,True
BONEUSDT_PERP.3,3,BONE-USDT-SWAP,BONE,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHUSDH25.6,6,ETHUSDH25,ETH,USD,2025-03-28 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
1INCHUSDT_PERP.3,3,1INCH-USDT-SWAP,1INCH,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_ctsiusd.K,K,pf_ctsiusd,CTSI,USD,,True,True,STABLE,BASE_ASSET,False,True
XAUTUSD_PERP.0,0,XAUTUSD,XAUT,USD,,True,True,COIN,CONTRACTS,False,True
MANAUSDT_PERP.3,3,MANA-USDT-SWAP,MANA,USDT,,True,True,STABLE,BASE_ASSET,False,True
WLDUSDT_PERP.4,4,WLD-USDT,WLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_SKL_USDT.W,W,PERP_SKL_USDT,SKL,USDT,,True,True,STABLE,BASE_ASSET,False,True
CLOUD_USDT.Y,Y,CLOUD_USDT,CLOUD,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_steemusd.K,K,pf_steemusd,STEEM,USD,,True,True,STABLE,BASE_ASSET,False,True
ENJ_USDT.Y,Y,ENJ_USDT,ENJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
ROOT_USDT.Y,Y,ROOT_USDT,ROOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_sweatusd.K,K,pf_sweatusd,SWEAT,USD,,True,True,STABLE,BASE_ASSET,False,True
ORDI_USDT.Y,Y,ORDI_USDT,ORDI,USDT,,True,True,STABLE,BASE_ASSET,False,True
FILUSD_PERP.0,0,FILUSD,FIL,USD,,True,True,COIN,CONTRACTS,False,True
RVN_USDT.Y,Y,RVN_USDT,RVN,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTCUSD_PERP.4,4,BTC-USD,BTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
TRX_USDT.Y,Y,TRX_USDT,TRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
KAVA_USDT.Y,Y,KAVA_USDT,KAVA,USDT,,True,True,STABLE,BASE_ASSET,False,True
BSVUSDT_PERP.4,4,BSV-USDT,BSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_blurusd.K,K,pf_blurusd,BLUR,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_W_USDT.W,W,PERP_W_USDT,W,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_ntrnusd.K,K,pf_ntrnusd,NTRN,USD,,True,True,STABLE,BASE_ASSET,False,True
MYROUSDT_PERP.0,0,MYROUSDT,MYRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
MANAUSDT_PERP.4,4,MANA-USDT,MANA,USDT,,True,True,STABLE,BASE_ASSET,False,True
IOUSDT_PERP.4,4,IO-USDT,IO,USDT,,True,True,STABLE,BASE_ASSET,False,True
XMRUSDT_PERP.4,4,XMR-USDT,XMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
SFP_USDT.Y,Y,SFP_USDT,SFP,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_arbusd.K,K,pf_arbusd,ARB,USD,,True,True,STABLE,BASE_ASSET,False,True
BNB_USDT.Y,Y,BNB_USDT,BNB,USDT,,True,True,STABLE,BASE_ASSET,False,True
NEIROETHUSDT_PERP.3,3,NEIROETH-USDT-SWAP,NEIROETH,USDT,,True,True,STABLE,BASE_ASSET,False,True
BBUSDT_PERP.4,4,BB-USDT,BB,USDT,,True,True,STABLE,BASE_ASSET,False,True
PYTHUSDT_PERP.3,3,PYTH-USDT-SWAP,PYTH,USDT,,True,True,STABLE,BASE_ASSET,False,True
NEARUSDT_PERP.3,3,NEAR-USDT-SWAP,NEAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
GRT_USDT.Y,Y,GRT_USDT,GRT,USDT,,True,True,STABLE,BASE_ASSET,False,True
FILUSDT_PERP.0,0,FILUSDT,FIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETH-27SEP24.2,2,ETH-27SEP24,ETH,USD,2024-09-27 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
TOKEN_USDT.Y,Y,TOKEN_USDT,TOKEN,USDT,,True,True,STABLE,BASE_ASSET,False,True
LIT_USDT.Y,Y,LIT_USDT,LIT,USDT,,True,True,STABLE,BASE_ASSET,False,True
BENQI_USDT.Y,Y,BENQI_USDT,QI,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_highusd.K,K,pf_highusd,HIGH,USD,,True,True,STABLE,BASE_ASSET,False,True
MKRUSDT_PERP.3,3,MKR-USDT-SWAP,MKR,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZK_USDT.Y,Y,ZK_USDT,ZK,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_1inchusd.K,K,pf_1inchusd,1INCH,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_ARKM_USDT.W,W,PERP_ARKM_USDT,ARKM,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_MANA_USDT.W,W,PERP_MANA_USDT,MANA,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_pixelusd.K,K,pf_pixelusd,PIXEL,USD,,True,True,STABLE,BASE_ASSET,False,True
RPL_USDT.Y,Y,RPL_USDT,RPL,USDT,,True,True,STABLE,BASE_ASSET,False,True
WUSDT_PERP.4,4,W-USDT,W,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_stgusd.K,K,pf_stgusd,STG,USD,,True,True,STABLE,BASE_ASSET,False,True
SUPER_USDT.Y,Y,SUPER_USDT,SUPER,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_AUCTION_USDT.W,W,PERP_AUCTION_USDT,AUCTION,USDT,,True,True,STABLE,BASE_ASSET,False,True
CYBERUSDT_PERP.0,0,CYBERUSDT,CYBER,USDT,,True,True,STABLE,BASE_ASSET,False,True
TAIKOUSDT_PERP.0,0,TAIKOUSDT,TAIKO,USDT,,True,True,STABLE,BASE_ASSET,False,True
BIGTIMEUSDT_PERP.0,0,BIGTIMEUSDT,BIGTIME,USDT,,True,True,STABLE,BASE_ASSET,False,True
AKT_USDT.Y,Y,AKT_USDT,AKT,USDT,,True,True,STABLE,BASE_ASSET,False,True
NIBI_USDT.Y,Y,NIBI_USDT,NIBI,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_minausd.K,K,pf_minausd,MINA,USD,,True,True,STABLE,BASE_ASSET,False,True
AEVOUSDT_PERP.0,0,AEVOUSDT,AEVO,USDT,,True,True,STABLE,BASE_ASSET,False,True
ACE_USDT.Y,Y,ACE_USDT,ACE,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_SSV_USDT.W,W,PERP_SSV_USDT,SSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
SUSHIUSDT_PERP.4,4,SUSHI-USDT,SUSHI,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_solusd.K,K,pf_solusd,SOL,USD,,True,True,STABLE,BASE_ASSET,False,True
SUSHIUSDT_PERP.3,3,SUSHI-USDT-SWAP,SUSHI,USDT,,True,True,STABLE,BASE_ASSET,False,True
SEIUSDT_PERP.4,4,SEI-USDT,SEI,USDT,,True,True,STABLE,BASE_ASSET,False,True
AVAX_USDC-PERPETUAL.2,2,AVAX_USDC-PERPETUAL,AVAX,USDC,,True,True,STABLE,BASE_ASSET,False,True
DOGEUSDT_PERP.3,3,DOGE-USDT-SWAP,DOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
OP-PERP.V,V,OP-PERP,OP,USDC,,True,True,STABLE,BASE_ASSET,False,True
LTCUSDT_PERP.3,3,LTC-USDT-SWAP,LTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_lrcusd.K,K,pf_lrcusd,LRC,USD,,True,True,STABLE,BASE_ASSET,False,True
PERPUSDT_PERP.3,3,PERP-USDT-SWAP,PERP,USDT,,True,True,STABLE,BASE_ASSET,False,True
PYTH-PERP.V,V,PYTH-PERP,PYTH,USDC,,True,True,STABLE,BASE_ASSET,False,True
WINUSDT_PERP.4,4,WIN-USDT,WIN,USDT,,True,True,STABLE,BASE_ASSET,False,True
NFTUSDT_PERP.3,3,NFT-USDT-SWAP,NFT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_usdcusd.K,K,pf_usdcusd,USDC,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_NYAN_USDT.W,W,PERP_NYAN_USDT,NYAN,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_POWR_USDT.W,W,PERP_POWR_USDT,POWR,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_seiusd.K,K,pf_seiusd,SEI,USD,,True,True,STABLE,BASE_ASSET,False,True
ZKJ_USDT.Y,Y,ZKJ_USDT,ZKJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_xbtusd.K,K,pf_xbtusd,BTC,USD,,True,True,STABLE,BASE_ASSET,False,True
GAS_USDT.Y,Y,GAS_USDT,GAS,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_RIF_USDT.W,W,PERP_RIF_USDT,RIF,USDT,,True,True,STABLE,BASE_ASSET,False,True
WLD_USDT.Y,Y,WLD_USDT,WLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_arpausd.K,K,pf_arpausd,ARPA,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_agldusd.K,K,pf_agldusd,AGLD,USD,,True,True,STABLE,BASE_ASSET,False,True
KAS_USDT.Y,Y,KAS_USDT,KAS,USDT,,True,True,STABLE,BASE_ASSET,False,True
fi_xbtusd_241227.K,K,fi_xbtusd_241227,BTC,USD,2024-12-27 16:00:00,True,False,COIN,QUOTE_ASSET,False,True
UNIUSD_PERP.3,3,UNI-USD-SWAP,UNI,USD,,True,True,COIN,QUOTE_ASSET,False,True
STORJUSDT_PERP.3,3,STORJ-USDT-SWAP,STORJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
FIDA_USDT.Y,Y,FIDA_USDT,FIDA,USDT,,True,True,STABLE,BASE_ASSET,False,True
WOOUSDT_PERP.3,3,WOO-USDT-SWAP,WOO,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_movrusd.K,K,pf_movrusd,MOVR,USD,,True,True,STABLE,BASE_ASSET,False,True
POWR_USDT.Y,Y,POWR_USDT,POWR,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ROSE_USDT.W,W,PERP_ROSE_USDT,ROSE,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHFIPERP.6,6,ETHFIPERP,ETHFI,USDC,,True,True,STABLE,BASE_ASSET,False,True
FARM_USDT.Y,Y,FARM_USDT,FARM,USDT,,True,True,STABLE,BASE_ASSET,False,True
PYTHUSDT_PERP.0,0,PYTHUSDT,PYTH,USDT,,True,True,STABLE,BASE_ASSET,False,True
KSM_USDT.Y,Y,KSM_USDT,KSM,USDT,,True,True,STABLE,BASE_ASSET,False,True
ALGOUSDT_PERP.3,3,ALGO-USDT-SWAP,ALGO,USDT,,True,True,STABLE,BASE_ASSET,False,True
LINAUSDT_PERP.4,4,LINA-USDT,LINA,USDT,,True,True,STABLE,BASE_ASSET,False,True
AIDOGEUSDT_PERP.3,3,AIDOGE-USDT-SWAP,AIDOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
LADYS_USDT.Y,Y,LADYS_USDT,LADYS,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_aptusd.K,K,pf_aptusd,APT,USD,,True,True,STABLE,BASE_ASSET,False,True
ETHUSDC_PERP.3,3,ETH-USDC-SWAP,ETH,USDC,,True,True,STABLE,BASE_ASSET,False,True
USDTUSDC_PERP.0,0,USDTUSDC,USDT,USDC,,True,True,COIN,CONTRACTS,False,True
QTUMUSDT_PERP.3,3,QTUM-USDT-SWAP,QTUM,USDT,,True,True,STABLE,BASE_ASSET,False,True
PEOPLE_USDT.Y,Y,PEOPLE_USDT,PEOPLE,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_ordiusd.K,K,pf_ordiusd,ORDI,USD,,True,True,STABLE,BASE_ASSET,False,True
CTK_USDT.Y,Y,CTK_USDT,CTK,USDT,,True,True,STABLE,BASE_ASSET,False,True
POND_USDT.Y,Y,POND_USDT,POND,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_IO_USDT.W,W,PERP_IO_USDT,IO,USDT,,True,True,STABLE,BASE_ASSET,False,True
COMP-PERP.V,V,COMP-PERP,COMP,USDC,,True,True,STABLE,BASE_ASSET,False,True
ETHBTC_PERP.F,F,ETHF0:BTCF0,ETH,BTC,,True,True,STABLE,BASE_ASSET,False,True
AVAX_USDT.Y,Y,AVAX_USDT,AVAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_BSV_USDT.W,W,PERP_BSV_USDT,BSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
CRVUSDT_PERP.3,3,CRV-USDT-SWAP,CRV,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ICP_USDT.W,W,PERP_ICP_USDT,ICP,USDT,,True,True,STABLE,BASE_ASSET,False,True
MODE_USDT.Y,Y,MODE_USDT,MODE,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETH-25OCT24.2,2,ETH-25OCT24,ETH,USD,2024-10-25 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
SOLUSD_PERP.0,0,SOLUSD,SOL,USD,,True,True,COIN,CONTRACTS,False,True
LDOUSD_PERP.0,0,LDOUSD,LDO,USD,,True,True,COIN,CONTRACTS,False,True
pf_renderusd.K,K,pf_renderusd,RENDER,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_tonusd.K,K,pf_tonusd,TON,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_flokiusd.K,K,pf_flokiusd,FLOKI,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_XLM_USDT.W,W,PERP_XLM_USDT,XLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ATOM_USDT.W,W,PERP_ATOM_USDT,ATOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_xlmusd.K,K,pf_xlmusd,XLM,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_BEAM_USDT.W,W,PERP_BEAM_USDT,BEAM,USDT,,True,True,STABLE,BASE_ASSET,False,True
NEAR-USD.8,8,NEAR-USD,NEAR,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_SLERF_USDT.W,W,PERP_SLERF_USDT,SLERF,USDT,,True,True,STABLE,BASE_ASSET,False,True
INJUSDT_PERP.0,0,INJUSDT,INJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
FLR_USDT.Y,Y,FLR_USDT,FLR,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ZETA_USDT.W,W,PERP_ZETA_USDT,ZETA,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ACH_USDT.W,W,PERP_ACH_USDT,ACH,USDT,,True,True,STABLE,BASE_ASSET,False,True
STRKUSDT_PERP.4,4,STRK-USDT,STRK,USDT,,True,True,STABLE,BASE_ASSET,False,True
BONK_USDT.Y,Y,BONK_USDT,BONK,USDT,,True,True,STABLE,BASE_ASSET,False,True
SATSUSDT_PERP.3,3,SATS-USDT-SWAP,SATS,USDT,,True,True,STABLE,BASE_ASSET,False,True
SAGAUSDT_PERP.4,4,SAGA-USDT,SAGA,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_POPCAT_USDT.W,W,PERP_POPCAT_USDT,POPCAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
SOLUSD.7,7,SOLUSD,SOL,USD,,True,True,STABLE,BASE_ASSET,False,True
LINK-USD.8,8,LINK-USD,LINK,USD,,True,True,STABLE,BASE_ASSET,False,True
PIXELUSDT_PERP.0,0,PIXELUSDT,PIXEL,USDT,,True,True,STABLE,BASE_ASSET,False,True
REI_USDT.Y,Y,REI_USDT,REI,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZRX-USD.8,8,ZRX-USD,ZRX,USD,,True,True,STABLE,BASE_ASSET,False,True
PYTHUSDT_PERP.4,4,PYTH-USDT,PYTH,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTCUSDZ24.6,6,BTCUSDZ24,BTC,USD,2024-12-27 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
LRCUSDT_PERP.4,4,LRC-USDT,LRC,USDT,,True,True,STABLE,BASE_ASSET,False,True
XRPUSD_PERP.3,3,XRP-USD-SWAP,XRP,USD,,True,True,COIN,QUOTE_ASSET,False,True
pf_avaxusd.K,K,pf_avaxusd,AVAX,USD,,True,True,STABLE,BASE_ASSET,False,True
MAGIC_USDT.Y,Y,MAGIC_USDT,MAGIC,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_maviausd.K,K,pf_maviausd,MAVIA,USD,,True,True,STABLE,BASE_ASSET,False,True
BOND_USDT.Y,Y,BOND_USDT,BOND,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ATH_USDT.W,W,PERP_ATH_USDT,ATH,USDT,,True,True,STABLE,BASE_ASSET,False,True
SHIBUSDT_PERP.0,0,SHIBUSDT,SHIB,USDT,,True,True,STABLE,BASE_ASSET,False,True
SHIBUSDT_PERP.F,F,SHIBF0:USTF0,SHIB,USDT,,True,True,STABLE,BASE_ASSET,False,True
MEW_USDT.Y,Y,MEW_USDT,MEW,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETC-USD.8,8,ETC-USD,ETC,USD,,True,True,STABLE,BASE_ASSET,False,True
DARUSDT_PERP.4,4,DAR-USDT,DAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
USTC_USDT.Y,Y,USTC_USDT,USTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_mewusd.K,K,pf_mewusd,MEW,USD,,True,True,STABLE,BASE_ASSET,False,True
IOTA_USDT.Y,Y,IOTA_USDT,IOTA,USDT,,True,True,STABLE,BASE_ASSET,False,True
WAXL_USDT.Y,Y,WAXL_USDT,WAXL,USDT,,True,True,STABLE,BASE_ASSET,False,True
BLZUSDT_PERP.4,4,BLZ-USDT,BLZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
NMRUSDT_PERP.3,3,NMR-USDT-SWAP,NMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTC_USDT.Y,Y,BTC_USDT,BTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
TREMPUSDT_PERP.0,0,TREMPUSDT,TREMP,USDT,,True,True,STABLE,BASE_ASSET,False,True
ICP-PERP.V,V,ICP-PERP,ICP,USDC,,True,True,STABLE,BASE_ASSET,False,True
PERP_1000LUNC_USDT.W,W,PERP_1000LUNC_USDT,1000LUNC,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOGEUSDT_PERP.4,4,DOGE-USDT,DOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
DYDX_USDT.Y,Y,DYDX_USDT,DYDX,USDT,,True,True,STABLE,BASE_ASSET,False,True
SXP_USDT.Y,Y,SXP_USDT,SXP,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ZIL_USDT.W,W,PERP_ZIL_USDT,ZIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_JOE_USDT.W,W,PERP_JOE_USDT,JOE,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTCUSDC_PERP.3,3,BTC-USDC-SWAP,BTC,USDC,,True,True,STABLE,BASE_ASSET,False,True
